iso2,country,region,factor,label,availability,scored,value_kind,value_label,value_raw,source_provider,source_url,licence,effective_at,retrieved_at,source_candidates,limitation
MS,Montserrat,Offshore / IFC,fraud-cybercrime,Fraud and cybercrime,unavailable,false,,,,,,,,,International Telecommunication Union|https://www.itu.int/en/ITU-D/Cybersecurity/Pages/global-cybersecurity-index.aspx|candidate-not-ingested,No reviewed country-level fraud or cybercrime dataset is currently checked in; no risk value is inferred.
MS,Montserrat,Offshore / IFC,terrorism-proliferation,Terrorism and proliferation financing,unavailable,false,,,,,,,,,Financial Action Task Force|https://www.fatf-gafi.org/en/publications/mutualevaluations.html|candidate-not-ingested,No reviewed country-comparable terrorism/proliferation threat dataset is currently checked in; FATF listing status remains a separate overlay.
MS,Montserrat,Offshore / IFC,trafficking,Trafficking,unavailable,false,,,,,,,,,United Nations Office on Drugs and Crime|https://dataunodc.un.org/|candidate-not-ingested,No reviewed country-level trafficking dataset is currently checked in; no risk value is inferred.
MS,Montserrat,Offshore / IFC,financial-secrecy-offshore,Financial secrecy and offshore exposure,unavailable,false,,,,,,,,,OECD Global Forum on Transparency and Exchange of Information for Tax Purposes|https://www.oecd.org/tax/transparency/|candidate-not-ingested,"No reviewed, licence-clean financial-secrecy index is currently checked in; jurisdiction type alone is not used as a proxy."
MS,Montserrat,Offshore / IFC,tax-cooperation,Tax cooperation,available,false,categorical,Not listed in EU Annex I,not-listed,Council of the European Union,https://www.consilium.europa.eu/en/policies/eu-list-of-non-cooperative-jurisdictions/,,2026-02-17,2026-02-17,"Council of the European Union|https://www.consilium.europa.eu/en/policies/eu-list-of-non-cooperative-jurisdictions/|checked-in-snapshot,OECD Global Forum on Transparency and Exchange of Information for Tax Purposes|https://www.oecd.org/tax/transparency/|candidate-not-ingested","Annex I is a political/legal tax-cooperation list, not a general AML, corruption, or country-risk score."
MS,Montserrat,Offshore / IFC,political-stability-conflict,Political stability and conflict,unavailable,false,,,,,,,,,World Bank Worldwide Governance Indicators|https://www.worldbank.org/en/publication/worldwide-governance-indicators|checked-in-snapshot,"WGI is an institutional perception indicator, not a conflict event feed or a prediction of future violence."
MS,Montserrat,Offshore / IFC,beneficial-ownership,Beneficial ownership,available,false,register,Register access not recorded,unrecorded,Open Ownership,https://www.openownership.org/en/map/,CC BY 4.0 (Open Ownership),2026-08-23T10:55:05.203Z,2026-08-23T10:55:05.203Z,Open Ownership|https://www.openownership.org/en/map/|checked-in-snapshot,"The Open Ownership map is a live-register snapshot and absence means no register was identified in that snapshot, not that no register exists."
VI,US Virgin Islands,Offshore / IFC,organised-crime,Organised crime,unavailable,false,,,,,,,,,United Nations Office on Drugs and Crime|https://dataunodc.un.org/|candidate-not-ingested,No reviewed country-level organised-crime dataset is currently checked in; no risk value is inferred.
VI,US Virgin Islands,Offshore / IFC,fraud-cybercrime,Fraud and cybercrime,unavailable,false,,,,,,,,,International Telecommunication Union|https://www.itu.int/en/ITU-D/Cybersecurity/Pages/global-cybersecurity-index.aspx|candidate-not-ingested,No reviewed country-level fraud or cybercrime dataset is currently checked in; no risk value is inferred.
VI,US Virgin Islands,Offshore / IFC,terrorism-proliferation,Terrorism and proliferation financing,unavailable,false,,,,,,,,,Financial Action Task Force|https://www.fatf-gafi.org/en/publications/mutualevaluations.html|candidate-not-ingested,No reviewed country-comparable terrorism/proliferation threat dataset is currently checked in; FATF listing status remains a separate overlay.
VI,US Virgin Islands,Offshore / IFC,trafficking,Trafficking,unavailable,false,,,,,,,,,United Nations Office on Drugs and Crime|https://dataunodc.un.org/|candidate-not-ingested,No reviewed country-level trafficking dataset is currently checked in; no risk value is inferred.
VI,US Virgin Islands,Offshore / IFC,financial-secrecy-offshore,Financial secrecy and offshore exposure,unavailable,false,,,,,,,,,OECD Global Forum on Transparency and Exchange of Information for Tax Purposes|https://www.oecd.org/tax/transparency/|candidate-not-ingested,"No reviewed, licence-clean financial-secrecy index is currently checked in; jurisdiction type alone is not used as a proxy."
VI,US Virgin Islands,Offshore / IFC,tax-cooperation,Tax cooperation,available,false,categorical,EU Annex I listed,listed,Council of the European Union,https://www.consilium.europa.eu/en/policies/eu-list-of-non-cooperative-jurisdictions/,,2026-02-17,2026-02-17,"Council of the European Union|https://www.consilium.europa.eu/en/policies/eu-list-of-non-cooperative-jurisdictions/|checked-in-snapshot,OECD Global Forum on Transparency and Exchange of Information for Tax Purposes|https://www.oecd.org/tax/transparency/|candidate-not-ingested","Annex I is a political/legal tax-cooperation list, not a general AML, corruption, or country-risk score."
VI,US Virgin Islands,Offshore / IFC,political-stability-conflict,Political stability and conflict,available,false,percentile,82/100 WGI percentile,82,World Bank Worldwide Governance Indicators,https://www.worldbank.org/en/publication/worldwide-governance-indicators,CC BY 4.0 — World Bank WGI,2024,2026-08-13T11:45:25.085Z,World Bank Worldwide Governance Indicators|https://www.worldbank.org/en/publication/worldwide-governance-indicators|checked-in-snapshot,"WGI is an institutional perception indicator, not a conflict event feed or a prediction of future violence."
VI,US Virgin Islands,Offshore / IFC,beneficial-ownership,Beneficial ownership,unavailable,false,,,,,,,,,Open Ownership|https://www.openownership.org/en/map/|checked-in-snapshot,"The Open Ownership map is a live-register snapshot and absence means no register was identified in that snapshot, not that no register exists."
AS,American Samoa,Offshore / IFC,organised-crime,Organised crime,unavailable,false,,,,,,,,,United Nations Office on Drugs and Crime|https://dataunodc.un.org/|candidate-not-ingested,No reviewed country-level organised-crime dataset is currently checked in; no risk value is inferred.
AS,American Samoa,Offshore / IFC,fraud-cybercrime,Fraud and cybercrime,unavailable,false,,,,,,,,,International Telecommunication Union|https://www.itu.int/en/ITU-D/Cybersecurity/Pages/global-cybersecurity-index.aspx|candidate-not-ingested,No reviewed country-level fraud or cybercrime dataset is currently checked in; no risk value is inferred.
AS,American Samoa,Offshore / IFC,terrorism-proliferation,Terrorism and proliferation financing,unavailable,false,,,,,,,,,Financial Action Task Force|https://www.fatf-gafi.org/en/publications/mutualevaluations.html|candidate-not-ingested,No reviewed country-comparable terrorism/proliferation threat dataset is currently checked in; FATF listing status remains a separate overlay.
AS,American Samoa,Offshore / IFC,trafficking,Trafficking,unavailable,false,,,,,,,,,United Nations Office on Drugs and Crime|https://dataunodc.un.org/|candidate-not-ingested,No reviewed country-level trafficking dataset is currently checked in; no risk value is inferred.
AS,American Samoa,Offshore / IFC,financial-secrecy-offshore,Financial secrecy and offshore exposure,unavailable,false,,,,,,,,,OECD Global Forum on Transparency and Exchange of Information for Tax Purposes|https://www.oecd.org/tax/transparency/|candidate-not-ingested,"No reviewed, licence-clean financial-secrecy index is currently checked in; jurisdiction type alone is not used as a proxy."
AS,American Samoa,Offshore / IFC,tax-cooperation,Tax cooperation,available,false,categorical,EU Annex I listed,listed,Council of the European Union,https://www.consilium.europa.eu/en/policies/eu-list-of-non-cooperative-jurisdictions/,,2026-02-17,2026-02-17,"Council of the European Union|https://www.consilium.europa.eu/en/policies/eu-list-of-non-cooperative-jurisdictions/|checked-in-snapshot,OECD Global Forum on Transparency and Exchange of Information for Tax Purposes|https://www.oecd.org/tax/transparency/|candidate-not-ingested","Annex I is a political/legal tax-cooperation list, not a general AML, corruption, or country-risk score."
AS,American Samoa,Offshore / IFC,political-stability-conflict,Political stability and conflict,available,false,percentile,87/100 WGI percentile,87,World Bank Worldwide Governance Indicators,https://www.worldbank.org/en/publication/worldwide-governance-indicators,CC BY 4.0 — World Bank WGI,2024,2026-08-13T11:45:25.085Z,World Bank Worldwide Governance Indicators|https://www.worldbank.org/en/publication/worldwide-governance-indicators|checked-in-snapshot,"WGI is an institutional perception indicator, not a conflict event feed or a prediction of future violence."
AS,American Samoa,Offshore / IFC,beneficial-ownership,Beneficial ownership,unavailable,false,,,,,,,,,Open Ownership|https://www.openownership.org/en/map/|checked-in-snapshot,"The Open Ownership map is a live-register snapshot and absence means no register was identified in that snapshot, not that no register exists."
GU,Guam,Offshore / IFC,organised-crime,Organised crime,unavailable,false,,,,,,,,,United Nations Office on Drugs and Crime|https://dataunodc.un.org/|candidate-not-ingested,No reviewed country-level organised-crime dataset is currently checked in; no risk value is inferred.
GU,Guam,Offshore / IFC,fraud-cybercrime,Fraud and cybercrime,unavailable,false,,,,,,,,,International Telecommunication Union|https://www.itu.int/en/ITU-D/Cybersecurity/Pages/global-cybersecurity-index.aspx|candidate-not-ingested,No reviewed country-level fraud or cybercrime dataset is currently checked in; no risk value is inferred.
GU,Guam,Offshore / IFC,terrorism-proliferation,Terrorism and proliferation financing,unavailable,false,,,,,,,,,Financial Action Task Force|https://www.fatf-gafi.org/en/publications/mutualevaluations.html|candidate-not-ingested,No reviewed country-comparable terrorism/proliferation threat dataset is currently checked in; FATF listing status remains a separate overlay.
GU,Guam,Offshore / IFC,trafficking,Trafficking,unavailable,false,,,,,,,,,United Nations Office on Drugs and Crime|https://dataunodc.un.org/|candidate-not-ingested,No reviewed country-level trafficking dataset is currently checked in; no risk value is inferred.
GU,Guam,Offshore / IFC,financial-secrecy-offshore,Financial secrecy and offshore exposure,unavailable,false,,,,,,,,,OECD Global Forum on Transparency and Exchange of Information for Tax Purposes|https://www.oecd.org/tax/transparency/|candidate-not-ingested,"No reviewed, licence-clean financial-secrecy index is currently checked in; jurisdiction type alone is not used as a proxy."
GU,Guam,Offshore / IFC,tax-cooperation,Tax cooperation,available,false,categorical,EU Annex I listed,listed,Council of the European Union,https://www.consilium.europa.eu/en/policies/eu-list-of-non-cooperative-jurisdictions/,,2026-02-17,2026-02-17,"Council of the European Union|https://www.consilium.europa.eu/en/policies/eu-list-of-non-cooperative-jurisdictions/|checked-in-snapshot,OECD Global Forum on Transparency and Exchange of Information for Tax Purposes|https://www.oecd.org/tax/transparency/|candidate-not-ingested","Annex I is a political/legal tax-cooperation list, not a general AML, corruption, or country-risk score."
GU,Guam,Offshore / IFC,political-stability-conflict,Political stability and conflict,available,false,percentile,83/100 WGI percentile,83,World Bank Worldwide Governance Indicators,https://www.worldbank.org/en/publication/worldwide-governance-indicators,CC BY 4.0 — World Bank WGI,2024,2026-08-13T11:45:25.085Z,World Bank Worldwide Governance Indicators|https://www.worldbank.org/en/publication/worldwide-governance-indicators|checked-in-snapshot,"WGI is an institutional perception indicator, not a conflict event feed or a prediction of future violence."
